"id","name","address","phone","url","latitude","longitude"
"4848","http://www.threeriversathleticclub.com/3raccrossfit/","403 Catlin St., Kelso, WA","(503) 369-1570","3RAC CrossFit","46.1455849","-122.919784"
"4850","http://www.whitecliffscrossfit.com/","The weights room, Sorting office, Charlton Green, Dover, Kent","07775428294","White Cliffs CrossFit","51.13196774201442","1.3073569536209106"
"4851","http://www.crossfitdenton.com/#!cvcvvg/mainPage","416 S. Elm Suite 102, Denton, TX","(940) 206-4944","CrossFit Denton","33.21082922819619","-97.13416099548346"
"4852","http://crossfitcombustion.com/","1818 Baslia Lane, Spring Hill, TN","(615) 947-3610","CrossFit Combustion","35.761228","-86.896295"
"4853","http://reebokcrossfitdurbs.co.za/","Shop G350  Palm Boulevard Gateway Theatre of Shopping, Umhlanga, Durban","(076) 706-9866","Reebok CrossFit Durbs","-29.8496216","31.0220422"
"4855","http://greatbaycrossfit.com/","32 Nimble Hill Rd, Newington, NH","(603) 660-6465","Great Bay CrossFit","43.111118800333976","-70.82154035568226"
"4856","http://www.fortbendcrossfit.com/","1135 Glendale Drive, Sugar Land, TX","(214) 514-2477","Fort Bend CrossFit","29.546851","-95.683107"
"4857","http://praetoriancrossfit.com/","2001 Hwy 127, Perry, GA","(478) 397-1900","Praetorian CrossFit","32.4901785","-83.6844906"
"4858","http://crossfitequality.com/","8807 Emmott Road, Suite 1700, Houston, TX","(281) 467-0199","CrossFit Equality","29.8733224","-95.5306828"
"4859","http://www.gascitycrossfit.com/",", Medicine Hat, AB","(403) 502-2673","Gas City CrossFit","50.0405486","-110.6764258"
"4860","http://","Skolamork 6, Hveragerdi, Hveragerdi","00354 8676913","CrossFit Hengill","64.00025862853828","-21.1841082572937"
"4861","http://","Storegade 26, Esbjerg, Esbjerg","0045 61657789","CrossFit Esbjerg","55.471656","8.465323"
"4862","http://","10069 Bridge Street, Truckee, CA","(817) 729-7068","CrossFit Jibboom","39.3293589","-120.184221"
"4863","http://fit1crossfit.com/","1458 Lexington Ave, Mansfield, OH","(419) 564-6586","Fit 1 CrossFit","40.7194856","-82.5453405"
"4864","http://www.powerplaycrossfit.ca/","389 Park Avenue East, #3C, Brandon, MB","(204) 720-0974","Power Play CrossFit","49.8291095","-99.9211593"
"4865","http://www.crossfitwestvisalia.com/","6840 West Pershing Ave, Visalia, CA","(559) 750-8151","CrossFit West Visalia","36.3390762","-119.394555"
"4866","http://","Bury Street, A&P Showgrounds, Gore, Southland","0064 274256822","CrossFit Gore","-46.110505017324854","168.94100963279118"
"4867","http://crossfitmorgantown.com/","1065 Greenbag Road, Suite A, Morgantown, WV","(304) 685-8067","CrossFit Morgantown","39.6116036","-79.9347184"
"4868","http://www.crossfitsting.com/","1320 Union Hill Industrial Court, Suite A, Alpharetta, GA","(404) 952-3634","CrossFit Sting","34.114735","-84.237307"
"4870","http://www.gillchiro.com/crossfit-symmetris/","1017 E 16th St, Wellington, KS","(620) 399-0465","CrossFit Symmetris","37.2752427","-97.388155"
"4871","http://crossfit-mob.com/wordpress1/","2360 E 120th Ave, Thorton, CO","(720) 301-5364","CrossFit MOB","39.9137668","-104.9562324"
"4872","http://","506A Rue Lanaudiere, Repentigny, QC","(514) 268-4218","CrossFit Repentigny L'Usine","45.7491492","-73.4535909"
"4873","http://www.crossfitmetamorphosis.com/",", Warana, QLD","(040) 385-3790","CrossFit Metamorphosis","-26.7285432","153.1288596"
"4874","http://crossfitsolstice.com/wordpress/","2199 Route 322, Woolwich Township, NJ","(856) 430-8665","CrossFit Solstice","39.766222","-75.3218799"
"4875","http://",", Hawthorn, VIC","61402104944","Brunswick East CrossFit","-37.8201478","145.0358004"
"4876","http://","1213 Bingham Street, Pittsburgh, PA","(412) 498-3921","CrossFit North","40.429637","-79.985788"
"4877","http://crossfithadeskaty.com/","18075 W Little York Rd, Katy, TX","(281) 706-3778","CrossFit Hades","29.8651364","-95.6872173"
"4878","http://www.metacometcrossfitandyoga.com/","436 Hayden Station Rd, Windsor, CT","(860) 580-9440","Metacomet CrossFit and Yoga","41.898815","-72.643657"
"4879","http://www.summerlincrossfit.com/","3700 S. Haulapai, Suite 104, Las Vegas, NV","(702) 240-7523","Summerlin CrossFit","36.1218076","-115.3143035"
"4880","http://crossfitonelife.com/","56 Glen Head Road, Glen Head, NY","(516) 946-3745","CrossFit One Life","40.833744","-73.627428"
"4881","http://crossfitdetroitlakes.com/","1900 East Shore Drive, Detroit Lakes, MN","(763) 221-4609","CrossFit Detroit Lakes","46.781048","-95.798732"
"4882","http://crossfitshermanoaks.com/","5940 Kester Avenue, Sherman Oaks, CA","(818) 808-8746","CrossFit Sherman Oaks","34.178793","-118.457305"
"4883","http://","965 W. Main St, Branford, CT","(203) 214-1431","Branford CrossFit","41.274251","-72.834517"
"4884","http://crossfitenclave.com/","1051 East Main Street, East Dundee, IL","(847) 863-8385","CrossFit Enclave","42.090409","-88.248394"
"4885","http://www.crossfitmilkdistrict.com/#!home/mainPage","2401 E South St., Orlando, FL","(407) 894-1272","CrossFit Milk District","28.5388222","-81.3516463"
"4886","http://www.crossfit280.com/","5511 Highway 280, #313, Birmingham, AL","(205) 202-1348","CrossFit 280","33.4058216","-86.6641201"
"4887","http://www.crossfithud.com/","4337 W 96th St, #600, Indianapolis, IN","(317) 643-2483","CrossFit Hud","39.9260255","-86.2342309"
"4888","http://crossfit-portorange.com/","707 Samms Ave Suite J, Port Orange, FL","(386) 212-8983","CrossFit Port Orange","29.1387953","-80.998728"
"4889","http://","3075 Middle Rd., Columbus, IN","(812) 373-9992","Total Fitness CrossFit","39.2320922","-85.8966111"
"4890","http://www.crossfit-yelm.com/","303 Creek St, Suite 1 & 2, Yelm, WA","(360) 951-9363","CrossFit Yelm","46.935478298300396","-122.59215679743653"
"4891","http://www.crossfitnoquarter.com/","1011 Mansell Rd, #F, Roswell, GA","(404) 964-9254","CrossFit No Quarter","34.0427896","-84.3323729"
"4892","http://reebokcrossfitlab.com/","8466 Melrose Place, West Hollywood, CA","(323) 413-2024","Reebok CrossFit Lab","34.0835996","-118.3755232"
"4895","http://www.crossfitimpetus.com/es/index.html","Calle aviacion av.10 lt. 48, Playa del Carmen, Quintana Roo","(984) 115-4636","CrossFit Impetus","20.620609453859053","-87.078358232975"
"4896","http://www.crossfitpalmbeach.com/","1652 N U.S. Highway 1, Jupiter, FL","(561) 676-3710","CrossFit Palm Beach","26.955714","-80.0855349"
"4897","http://","70 Hanover Street, Lebanon, NH","(603) 443-1916","CrossFit Upper Valley Underground","43.6445371","-72.2541185"
"4899","http://crossfitpaulding.rxgymsoftware.com/","209 Commerce Dr, Dallas, GA","(678) 324-7692","CrossFit Paulding","33.90710925531281","-84.80396032333374"
"4900","http://","Dimokratias 8 15127 Melissia, Athens, Athens","003006974055277","Fitnessart CrossFit","38.0510014","23.8337084"
"4901","http://performancefactorytraining.com/crossfit/what-is-crossfit/","525 Blank Lane, Highwood, IL","(847) 217-8224","CrossFit PFT","42.1997468","-87.8092335"
"4903","http://www.crossfitfullmotion.com/","189 Lafayette Drive, Syosset, NY","(516) 270-8889","CrossFit Full Motion","40.8115924","-73.5101151"
"4904","http://www.crossfitecx.co.za/","721 Sardinia Bay Rd, Port Elizabeth, Eastern Cape","0027798750193","CrossFit ECX","-34.0124745","25.5451445"
"4905","http://www.optioncrossfit.com/","1640 Boulevard de l'Avenir, Laval, QC","(450) 934-8544","Option CrossFit","45.5663898","-73.7278491"
"4906","http://","707 Suncrest Point, Sherwood Park, AB","(780) 263-5515","CrossFit Sherwood Park","53.5563277","-113.2603255"
"4907","http://www.bamcrossfit.com/","14810 Cantrell Rd, Suite 100, Little Rock, AR","(225) 771-9703","BAM CrossFit","34.8011188","-92.4368197"
"4908","http://swinkcrossfit.com/","2100 N Hwy 67, #2106, Midlothian, TX","(214) 682-2706","Swink CrossFit","32.5111443","-96.989703"
"4910","http://","140 Raceway Drive, Mooresville, NC","(704) 975-7111","CrossFit APC","35.588424","-80.871495"
"4911","http://","Carretera Cancun Tulum, KM 256.693, Akumal, Quintana Roo","005219841663182","CrossFit 912","20.429274988243012","-87.29761809110641"
"4912","http://www.westerlycrossfit.com/Westerly_CrossFit.html","19 High St, Unit 2, Westerly, RI","(860) 287-0860","Westerly CrossFit","41.3783461","-71.8301939"
"4913","http://hinesparkcrossfit.com","560 South Main Street, Northville, MI","(248) 773-7335","Hines Park CrossFit","42.426054","-83.47497"
"4914","http://wpcrossfit.com/#about","1555 Eastern Blvd., Montgomery, AL","(228) 257-9117","WP CrossFit","32.355855","-86.215434"
"4915","http://homefrontcrossfit.com/","3 Barretts Ct, Orange, NSW","61430484933","Homefront CrossFit","-33.2895026","149.0796349"
"4916","http://crossfithighperformance.com/","2842 S Alafaya Trail, #100, Orlando, FL","(407) 624-3924","CrossFit High Performance","28.511808","-81.184961"
"4917","http://crossfitbrentwoodhills.com/","780 Old Hickory Blvd, Brentwood, TN","(615) 310-7611","CrossFit Brentwood Hills","36.041314","-86.7786895"
"4918","http://crossfitundeniable.com/","7535 W 92nd Ave, #100, Westminster, CO","(303) 578-6477","CrossFit Undeniable","39.8637161","-105.0805726"
"4919","http://www.spartanfitcrossfit.com/","20634 N. 28th St. #160, Phoenix, AZ","(602) 418-4870","SpartanFit CrossFit","33.673993","-112.0231"
"4920","http://crossfitalabaster.com/","100 Wellington Manor Court, Suite 200, Alabaster, AL","(205) 451-2955","CrossFit Alabaster","33.25875005662243","-86.79975986480713"
"4921","http://www.crossfitwaukesha.com/","411 Travis Lane, Waukesha, WI","(262) 524-1313","CrossFit Waukesha","42.9751189","-88.235349"
"4922","http://","11093 NW 138 St., Hialeah Gardens, FL","(305) 951-7087","Jacked CrossFit","25.898258","-80.3793308"
"4923","http://www.crossfitblackknight.com/","30 Samford Ave, Units 34 A & B, Opelika, AL","(334) 737-9600","CrossFit Black Knight","32.65769508296973","-85.37322163581854"
"4924","http://www.westsidecrossfitdallas.com/","167 Turtle Creek Blvd, Suite 102, Dallas, TX","(817) 262-3073","Westside CrossFit Dallas","32.793371","-96.827526"
"4926","http://www.wildfirecrossfit.com/","2120 E Rose Garden Lane, #C1, Phoenix, AZ","(480) 626-0905","Wildfire CrossFit","33.677302","-112.037004"
"4927","http://","8 Egmont Street, New Plymouth, Taranaki","006467581665","Born & Bred CrossFit","-39.0572506","174.070972"
"4928","http://cfdanville.com/","3470 Fostoria Way, Danville, CA","(925) 785-2758","CrossFit Danville","37.7833232","-121.9677453"
"4929","http://","2929 SE Powell Blvd., Suite 7, Portland, OR","(213) 448-7803","Black Rose CrossFit","45.497529","-122.635004"
"4930","http://novastrong.com/","5560 Port Royal Rd, North Springfield, VA","(703) 873-7596","NOVA CrossFit","38.8040241","-77.2148045"
"4931","http://www.crossfitfortdodge.com/","1521 2nd Avenue North, Suite 101, Fort Dodge, IA","(515) 570-8502","CrossFit Fort Dodge","42.5082876","-94.1765819"
"4932","http://thefightingfit.com/programs/crossfit/","4210 13th street, Wyandotte, MI","(734) 285-5875","CrossFit Bad Boys","42.19034","-83.169349"
"4933","http://","108 Kegman Road Ste 102, Chesapeake, VA","(757) 613-1222","CrossFit Krypton","36.68485","-76.230914"
"4935","http://","1/32 lillian flower pl, marrickille, NSW","61431320566","Reebok CrossFit GCS","-33.90921955378304","151.1662745475769"
"4936","http://www.oxford-crossfit.com/","603 S 16th St, Oxford, MS","(662) 801-6004","Oxford CrossFit","34.3627702","-89.5140994"
"4937","http://katocrossfit.com/","1522 N Riverfront Drive, Mankato, MN","(507) 995-6952","Kato CrossFit","44.1811436","-93.9894644"
"4938","http://www.crossfitvertex.com/","347 Rear Main St, Building 3, Dickson City, PA","(570) 677-2476","CrossFit Vertex","41.4543523","-75.6360138"
"4939","http://crossfitmoontown.com/","5534 US Highway 431 S, Brownsboro, AL","(256) 603-6365","CrossFit Moon Town","34.6901450772102","-86.50823593139648"
"4940","http://www.crossfitvindicta.com/","125 John Roberts Road, Suite 9, South Portland, ME","(207) 518-9427","CrossFit Vindicta","43.62953096294609","-70.32896339893341"
"4941","http://www.crossfitau.com/Athletes_Unleashed/HOME.html","3689 California Road, Orchard Park, NY","(716) 868-3973","CrossFit AU","42.78436409228399","-78.78249630331993"
"4942","http://crossfitvanguard.com/","N218 Stoney Brook Rd, Appleton, WI","(920) 659-0475","CrossFit Vanguard","44.25552770711546","-88.34793090820312"
"4943","http://ragetrainingla.com/","116 Luke St., Lafayette, LA","(337) 277-1600","CrossFit Outrage","30.221027301119186","-92.06083238124853"
"4946","http://www.crossfithaarlem.nl/",", Haarlem, Noord Holland","0031615286786","CrossFit Haarlem","52.383626","4.635956"
"4947","http://","The Sultan Hotel Jakarta, Jakarta, DKI Jakarta","081586500892","CrossFit Senayan","-6.219513437476559","106.8097847700119"
"4948","http://crossfit641.com/","107 East Center Street, Kyle, TX","(512) 968-6640","CrossFit 641","29.9882011","-97.874449"
"4949","http://","11361 Prospect Drive, Sutter Creek, CA","(209) 304-1537","Mother Load CrossFit","38.372717","-120.802105"
"4950","http://www.crossfiteverlast.com/index.php","227 Gateway Dr, Suite E-F, Bel Air, MD","(443) 616-6176","CrossFit Everlasting","39.528504","-76.364507"
"4951","http://www.crossfitpurpose.com","16131 Gothard St. Unit L, Huntington Beach, CA","(949) 933-1973","CrossFit Purpose","33.728019","-118.001365"
"4952","http://","1465 W 5th St, Winona, MN","(507) 474-9980","CrossFit Winona","44.0540794","-91.6735742"
"4953","http://cftoughasnails.com/","1697 Pratt Place, Oviedo, FL","(407) 359-1393","CrossFit Tough as Nails","28.6592429","-81.2263468"
"4954","http://","34 Ardee St, Bray, Co. Wicklow","00353861681501","CrossFit Strength and Performance","53.2054659","-6.1172774"
"4955","http://barehandscrossfit.com/","223 North Main St., Columbia, IL","(618) 593-3492","Bare Hands CrossFit","38.443783","-90.2009844"
"4956","http://www.crossfitresurgens.com/","120 Interstate N Parkway SE, Suite 106, Atlanta, GA","(404) 316-9787","CrossFit Resurgens at Powers Ferry","33.901998","-84.4646877"
"4957","http://www.8fifty.com/","3120 N Davis Hwy, Pensacola, FL","(850) 501-3706","CrossFit 8-Fifty","30.4468711","-87.2154614"
"4958","http://www.crossfitcarmarthen.com/","Amelia Chambers, Harrison Court, St Davids Street,, Carmarthen, Wales","00447590757132","CrossFit Carmarthen","51.8575677","-4.3142367"
"4959","http://crossfit317.com/","10021 E. US HWY 136, Indianapolis, IN","(317) 858-5090","CrossFit 317","39.825219","-86.3458803"
"4960","http://www.crossfit25404.com/","29 Veronica Drive, Martinsburg, WV","(304) 279-2004","CrossFit 25404","39.479307","-77.949474"
"4961","http://","7521 Holley Circle, Panama City Beach, FL","(850) 896-7739","Battleship CrossFit","30.18387305374728","-85.76906204223633"
"4962","http://www.crossfitholistic.se/","Midgårdsvägen 3, Luleå, Lueå","0046706902302","CrossFit Holistic","65.597388","22.1454324"
"4963","http://www.rosecitycrossfit.com/","4614 DC Drive, #2F, Tyler, TX","(903) 312-3815","Rose City CrossFit","32.2992596","-95.3253151"
"4964","http://crossfitvisvires.com/","3373 E Queen Creek Rd, #C100-102, Gilbert, AZ","(480) 279-1240","CrossFit Vis Vires","33.262739","-111.716648"
"4965","http://","1044 Studewood, Houston, TX","(832) 250-6027","District H CrossFit","29.790361","-95.387527"
"4967","http://www.energierxcrossfit.com/","3065 Northern Ave. Suite B, Kingman, AZ","(928) 681-7978","Energie Rx CrossFit","35.254207","-114.009591"
"4968","http://www.landwarriorcrossfit.com/","7 Industrial Rd, Windsor Locks, CT","(860) 808-7799","Land Warrior CrossFit","41.9448892","-72.6708784"
"4969","http://hammerout-crossfit.com/","2212-B West Vernon Ave., Kinston, NC","(252) 933-9146","Hammer Out CrossFit","35.2691019","-77.612258"
"4970","http://","1510 Simmsville Road, Suite 2200, Alabaster, AL","(205) 873-4589","CrossFit Sky Soldiers","33.2564915","-86.8009022"
"4971","http://spacitycrossfit.wodhub.com/","172 Stanage Dr., Hot Springs, AR","(501) 627-4477","CrossFit Spa City","34.466007","-92.9676047"
"4972","http://www.reliccrossfit.com/","10750 Barker Cypress Rd., Cypress, TX","(832) 330-4878","CrossFit Relic","29.937137","-95.680455"
"4973","http://","Av Marquez 3180, Buenos Aires, Capital Federal","(0054) 9-11- 4087-7606","CrossFit Fun Club","-34.4933467933837","-58.55056285858154"
"4974","http://www.crossfitnuitribe.com/#!untitled/mainPage","3351 E. Hill Street, Signal Hill, CA","(209) 867-7373","CrossFit NUI","33.797359","-118.1521752"
"4975","http://www.maxfitnesscrossfit.com/","1251 Folsom Street, San Francisco, CA","(415) 860-3823","Max Fitness CrossFit","37.7743684","-122.4108692"
"4978","http://www.crossfitelgin.com/",", St. Thomas, ON","(519) 317-8964","CrossFit Elgin","42.7777214","-81.1826527"
"4979","http://","1535 Chemin Sainte Foy, Quebec, QC","(418) 564-2443","1535 CrossFit","46.7928021","-71.2586801"
"4980","http://reddyfit.com.au/crossfit-redcliffe/","10 Noel Street, Clontarf, QLD","(040) 263-5392","CrossFit Redcliffe","-27.244389","153.084095"
"4982","http://crossfitminot.justaskfitness.com/","3516 North Broadway St., Minot, ND","(701) 839-3139","CrossFit Minot","48.2746854","-101.2956279"
"4983","http://","geilneset 16, langevåg, Sula","004790927136","CrossFit Langevag","62.4402315","6.1877964"
"4984","http://crossfithalmstad.com/","Stationsgatan 37, Halmstad, Sweden","(073) 021-3959","CrossFit Halmstad","56.665343","12.8634169"
"4987","http://","1130 W. Alameda Dr., Suite 5, Tempe, AZ","(480) 415-4745","Made in CrossFit","33.4013517","-111.9562519"
"4988","http://www.aegisteamcrossfit.com/","6413 Burden Blvd., Pasco, WA","(509) 412-1175","Aegis Team CrossFit","46.2705868","-119.1748091"
"4989","http://","2717 NW Stallings Dr, Nacogdoches, TX","(254) 493-7353","CrossFit Nac","31.6188988","-94.6835944"
"4990","http://www.crossfitsiloamsprings.com/","2280 Highway 412 West, Siloam Springs, AR","(254) 405-0348","CrossFit Siloam Springs","36.1764294","-94.5615409"
"4991","http://","Andres Mojica # 35, Panama City, Panama","50766130314","Dragâo CrossFit","8.9953959","-79.497449"
